Azaghal,Kyy,ONE STEP DOWN
Bal-Sagoth,When rides the scion of the storms,ONE STEP DOWN
BAND,SONG,TUNING
Barathrum,Bride of Lucifer,UNKNOWN
Barathrum,Halfheart,UNKNOWN
Barathrum,Last Day In Heaven,STANDARD
Barathrum,Legions Of Perkele,STANDARD
Barathrum,Necromantical Ritual,STANDARD
Barathrum,SaLuBeLe,STANDARD
Barathrum,The Darkness Has Landed,UNKNOWN
Barathrum,The Force Of Evil,STANDARD
Barathrum,Virgin Blood Spiller,UNKNOWN
Barathrum,Whores of Hades,UNKNOWN
Barathrum,Would You Sleep With the Demon?,STANDARD
Bathory,13 Candles,UNKNOWN
Bathory,A Fine Day To Die,STANDARD
Bathory,Born For Burning,ONE STEP DOWN
Bathory,Call From The Grave,UNKNOWN
Bathory,Chariots Of Fire,STANDARD
Bathory,Equimanthorn,STANDARD
Bathory,Equimanthorn,UNKNOWN
Bathory,In Conspiracy With Satan,UNKNOWN
Bathory,Man Of Iron,UNKNOWN
Bathory,Massacre,UNKNOWN
Bathory,One Eyed Old Man,STANDARD
Bathory,Pace `Till Death,STANDARD
Bathory,Pax Vobiscum,UNKNOWN
Bathory,Possessed,STANDARD
Bathory,Reaper,STANDARD
Bathory,Suffocate,ONE STEP DOWN
Bathory,The Golden Walls Of Heaven,STANDARD
Bathory,The Stallion,STANDARD
Bathory,Valhalla,STANDARD
Bathory,War,UNKNOWN
Battlelore,Buccaneers Inn,STANDARD
Battlelore,Fangorn,TWO AND HALF STEPS DOWN
Battlelore,Gwaith-i-MÃ­rdain,TWO AND HALF STEPS DOWN
Battlelore,Journey to Undying Lands,STANDARD
Battlelore,Journey to Undying Lands,TWO AND HALF STEPS DOWN
Battlelore,Khazad-dÃ»m pt.1 (Ages of Mithril),STANDARD
Battlelore,Storm of the Blades,TWO AND HALF STEPS DOWN
Battlelore,Swordmaster,TWO AND HALF STEPS DOWN
Battlelore,The Mark Of The Bear,STANDARD
Battlelore,Thousand Caves,STANDARD
Battlelore,Trollshaws,STANDARD
Battlesword,Last Rising Sun,UNKNOWN
Beef Conspiracy,Rover does the Splits,TWO STEPS DOWN
Beef Conspiracy,Spunky Beefcake,TWO STEPS DOWN
Behemoth,23 (The Youth Manifesto),DROP D
Behemoth,23 (The Youth Manifesto),UNKNOWN
Behemoth,Antichristian Phenomenon,ONE STEP DOWN
Behemoth,Chant for Eschaton 2000,UNKNOWN
Behemoth,Christians To The Lions,UNKNOWN
Behemoth,Conquer All,ONE AND HALF STEP DOWN
Behemoth,Decade of Therion,ONE STEP DOWN
Behemoth,Demigod,ONE AND HALF STEP DOWN
Behemoth,Forgotten Cult of Aldaron,STANDARD
Behemoth,From Hornedlands to Lindesfarne,UNKNOWN
Behemoth,Heru Ra Ha Let There Be Might,UNKNOWN
Behemoth,Horns Of Baphomet,UNKNOWN
Behemoth,LAM,UNKNOWN
Behemoth,Moonspell Rites,UNKNOWN
Behemoth,Pan Satyros,ONE STEP DOWN
Behemoth,Sculpting The Throne ov Seth,ONE AND HALF STEP DOWN
Behemoth,Starspawn,ONE STEP DOWN
Behemoth,The Act Of Rebellion,ONE STEP DOWN
Behemoth,The Alchemist's Dream,STANDARD
Behemoth,The Dance of the Pagan Flames,UNKNOWN
Behemoth,The Dark Forest (Cast Me Your Spell),UNKNOWN
Behemoth,The Harlot Of The Saints,ONE AND HALF STEP DOWN
Behemoth,The Nephilim Rising,ONE AND HALF STEP DOWN
Beherit,Salomon's Gate,STANDARD
Beherit,Salomon's Gate,UNKNOWN
Beherit,The Gate of Nanna,UNKNOWN
Beherit,Unholy Pagan Fire,UNKNOWN
Behexen,Night of the Blasphemy,STANDARD
Behold... The Arctopus,Estrogen/Pathogen Exchange Program,STANDARD
Belenos,PensÃ©es,STANDARD
Believer,Idols of Ignorance,UNKNOWN
Believer,Nonpoint,ONE STEP DOWN
Believer,Sanity Obscure,UNKNOWN
Belketre,Guilty,STANDARD
Belketre,The Dark Promise,STANDARD
Belphegor,Diaboli Virtues in Lumbar Est,TWO STEPS DOWN
Belphegor,Fleischrequiem 69 (Outro),ONE STEP DOWN
Belphegor,Lucifer Incestus,STANDARD
Belphegor,Swarm of Rats,STANDARD
Belphegor,The Goatchrist,ONE STEP DOWN
Beneath the Massacre,Comforting Prejudice,ONE STEP DOWN
Benediction,Deadfall,STANDARD
Benediction,Diary of a Killer,ONE STEP DOWN
Benediction,Down on whores (leave them all for dead),ONE STEP DOWN
Benediction,Nothing on the Inside,ONE STEP DOWN
Benediction,Nothing on the Inside,UNKNOWN
Benediction,This Graveyard Earth,ONE STEP DOWN
Besatt,Ave Master Lucifer,UNKNOWN
Bestial Devastation,Armin Meiweis,TWO AND HALF STEPS DOWN
Bestial Devastation,Io Necrofilo,TWO AND HALF STEPS DOWN
Bethlehem,Gestern Starb Ich Schon Heute,ONE STEP DOWN
Bethlehem,Tagebuch einer Totgeburt,STANDARD
Between the Buried and Me,Aesthetic,UNKNOWN
Between the Buried and Me,Aspirations,STANDARD
Between the Buried and Me,Camilla Rhodes,ONE AND HALF STEP DOWN
Between the Buried and Me,Medicine Wheel,UNKNOWN
Between the Buried and Me,Mordecai,ONE AND HALF STEP DOWN
Between the Buried and Me,Mordecai,STANDARD
Between the Buried and Me,Reaction,STANDARD
Between the Buried and Me,Shevanel Take 2,STANDARD
Between the Buried and Me,Shevanel Take 2,UNKNOWN
Between the Buried and Me,The Need For Repetition,UNKNOWN
Bewitched,At The Gates Of Hell,STANDARD
Bewitched,Black Mass,STANDARD
Bewitched,Enemy Of God,STANDARD
Bewitched,Hard As Steel (Hot As Hell),STANDARD
Bewitched,Heaven Is Falling,STANDARD
Bewitched,Hellcult,STANDARD
Bewitched,Let The Blood Run Red,STANDARD
Bewitched,Lucifer's Legacy,STANDARD
Bewitched,Sabbath Of Sin,STANDARD
Bewitched,The Devil's Daughters,STANDARD
Bewitched,The Sinner And The Saint,STANDARD
Biohazard,Authority,ONE AND HALF STEP DOWN
Biohazard,Better Days,ONE STEP DOWN
Biohazard,Black and White and Red All Over,UNKNOWN
Biohazard,Blue Blood,ONE AND HALF STEP DOWN
Biohazard,Breakdown,ONE STEP DOWN
Biohazard,Business,ONE STEP DOWN
Biohazard,Chamber Spins Three,UNKNOWN
Biohazard,Competition,ONE STEP DOWN
Biohazard,Cornered,HALF STEP DOWN
Biohazard,Decline,DROP D
Biohazard,Disease,ONE STEP DOWN
Biohazard,Down For Life,UNKNOWN
Biohazard,Each Day,ONE STEP DOWN
Biohazard,End Of My Rope,UNKNOWN
Biohazard,Human Animal,UNKNOWN
Biohazard,In Vain,TWO STEPS DOWN
Biohazard,Loss,ONE STEP DOWN
Biohazard,Man With A Promise,ONE STEP DOWN
Biohazard,Modern Democracy,UNKNOWN
Biohazard,Pride,HALF STEP DOWN
Biohazard,Punishment,ONE STEP DOWN
Biohazard,Resist,HALF STEP DOWN
Biohazard,Resist,UNKNOWN
Biohazard,Retribution,UNKNOWN
Biohazard,Scarred For Life,ONE AND HALF STEP DOWN
Biohazard,Shades of Grey,ONE AND HALF STEP DOWN
Biohazard,Shades of Grey,UNKNOWN
Biohazard,Skinny Song,HALF STEP DOWN
Biohazard,State of The World Address,UNKNOWN
Biohazard,Stigmatized,UNKNOWN
Biohazard,Survival of The Fittest,UNKNOWN
Biohazard,Switchback,TWO STEPS DOWN
Biohazard,Tales From The Hard Side,ONE STEP DOWN
Biohazard,Tales From The Hard Side,UNKNOWN
Biohazard,Tears Of Blood,ONE STEP DOWN
Biohazard,Tears Of Blood,UNKNOWN
Biohazard,These Eyes (Have Seen),ONE AND HALF STEP DOWN
Biohazard,Urban Discipline,ONE STEP DOWN
Biohazard,Victory,UNKNOWN
Biohazard,What Makes us Tick,UNKNOWN
Biohazard,Wrong Side of the Tracks,ONE STEP DOWN
Biohazard,Wrong Side of The Tracks,ONE STEP DOWN
Biohazard,Wrong Side of The Tracks,UNKNOWN
Birdflesh,Arabian Psycho,STANDARD
Birdflesh,Coffinfucker,STANDARD
Birdflesh,Night of the Ultimate Mosh,STANDARD
Black Dawn,Pitbound (The 4th Trial Of Acolyte),UNKNOWN
Black Label Society,13 Years Of Grief,TWO AND HALF STEPS DOWN
Black Label Society,13 Years Of Grief,UNKNOWN
Black Label Society,Ain't Life Grand,DROP B
Black Label Society,All For You,ONE STEP DOWN
Black Label Society,America The Beautiful,STANDARD
Black Label Society,Beneath The Tree,UNKNOWN
Black Label Society,Blackend Waters,ONE STEP DOWN
Black Label Society,Black Mass Reverends,ONE STEP DOWN
Black Label Society,Black Pearl,STANDARD
Black Label Society,Bleed For Me,TWO STEPS DOWN
Black Label Society,Bored To Tears,DROP A
Black Label Society,Born To Booze,HALF STEP DOWN
Black Label Society,Born To Lose,STANDARD
Black Label Society,Bridge To Cross,THREE AND HALF STEPS DOWN
Black Label Society,Bullet Inside Your Head *,DROP D
Black Label Society,Concrete Jungle,ONE STEP DOWN
Black Label Society,Demise Of Sanity,TWO STEPS DOWN
Black Label Society,Devil's Dime,ONE STEP DOWN
Black Label Society,Doomsday Jesus,ONE STEP DOWN
Black Label Society,Faith Is Blind,TWO STEPS DOWN
Black Label Society,Funeral Bell,TWO AND HALF STEPS DOWN
Black Label Society,F.U.N.,STANDARD
Black Label Society,Genocide Junkies,HALF STEP DOWN
Black Label Society,Graveyard Disciples,TWO STEPS DOWN
Black Label Society,Hey You,ONE STEP DOWN
Black Label Society,Just Killing Time,HALF STEP DOWN
Black Label Society,Life  Birth  Blood  Doom,DROP C
Black Label Society,Lords Of Destruction,THREE AND HALF STEPS DOWN
Black Label Society,Lost Heaven,STANDARD
Black Label Society,Lost My Better Half,DROP A
Black Label Society,Love Reign Down,DROP A
Black Label Society,Low Down,TWO AND HALF STEPS DOWN
Black Label Society,Mass Murder Machine,STANDARD
Black Label Society,Mother Mary,STANDARD
Black Label Society,Peddlers Of Death,THREE AND HALF STEPS DOWN
Black Label Society,Rust,STANDARD
Black Label Society,Speedball,UNKNOWN
Black Label Society,Spoke In The Wheel,UNKNOWN
Black Label Society,Stillborn,STANDARD
Black Label Society,Stronger Than Death,DROP B
Black Label Society,Stronger Than Death,HALF STEP DOWN
Black Label Society,Suffering Overdue,HALF STEP DOWN
Black Label Society,Suicide Messiah,ONE STEP DOWN
Black Label Society,Superterrorizer,ONE STEP DOWN
Black Label Society,T.A.Z.,STANDARD
Black Label Society,The Beginning... At Last,TWO AND HALF STEPS DOWN
Black Label Society,The Blessed Hellride,STANDARD
Black Label Society,We Live No More,THREE AND HALF STEPS DOWN
Black Label Society,World Of Trouble,HALF STEP DOWN
Black Label Society,World Of Trouble,STANDARD
Black Label Society,You Must Be Blind,ONE STEP DOWN
Black Sabbath,Children of the Grave,UNKNOWN
Black Sabbath,Danger Zone,UNKNOWN
Black Sabbath,Electric Funeral,UNKNOWN
Black Sabbath,In Memory ...,UNKNOWN
Black Sabbath,Iron Man,UNKNOWN
Black Sabbath,Luke's Wall/War Pigs,UNKNOWN
Black Sabbath,Megalomania,UNKNOWN
Black Sabbath,N.I.B.,UNKNOWN
Black Sabbath,Paranoid,UNKNOWN
Black Sabbath,Snowblind,UNKNOWN
Black Sabbath,Sweet Leaf,UNKNOWN
Black Sabbath,Symptom of the Universe,STANDARD
Black Sabbath,Symptom of the Universe,UNKNOWN
Black Sabbath,The Illusion of Power,UNKNOWN
Black Sabbath,The Shining,STANDARD
Black Sabbath,Tomorrow's Dream,ONE STEP DOWN
Black Sabbath,Virtual Death,UNKNOWN
Black Sabbath,Warning,UNKNOWN
Blackthrone,Carpathian Funeral,UNKNOWN
Blackthrone,Panzerfaust Division Blackthrone,UNKNOWN
Black Widow (SK),An Old Hippie,STANDARD
Black Witchery,Heretic Death Call,TWO STEPS DOWN
Blasphemy (CA),Demoniac,TWO STEPS DOWN
Blasphemy (CA),Goddess Of Perversity,TWO AND HALF STEPS DOWN
Blasphemy (CA),Intro / Atomic Nuclear Desolation,ONE STEP DOWN
Blasphemy (CA),War Command,ONE STEP DOWN
Blaze,The Tenth Dimension,DROP D
Blazing Dog,Supreme Wings,UNKNOWN
Bleeding Through,Love Lost In A Hail Of Gunfire,UNKNOWN
Bleeding Through,On Wings Of Lead,ONE STEP DOWN
Bleeding Through,Revenge I Seek,ONE STEP DOWN
Bleeding Through,Rise,ONE STEP DOWN
Bleeding Through,Turns cold to the touch,UNKNOWN
Blind Guardian,Gandalf's Rebirth,HALF STEP DOWN
Blind Guardian,Traveler in Time,HALF STEP DOWN
Bloodbath,Bath In Blood,TWO AND HALF STEPS DOWN
Bloodbath,Blood Vortex,TWO AND HALF STEPS DOWN
Bloodbath,Brave New Hell,TWO AND HALF STEPS DOWN
Bloodbath,Buried By The Dead,TWO AND HALF STEPS DOWN
Bloodbath,Buried By The Dead,UNKNOWN
Bloodbath,Death Delirium,TWO AND HALF STEPS DOWN
Bloodbath,Eaten,DROP A
Bloodbath,Feeding the Undead,TWO AND HALF STEPS DOWN
Bloodbath,Furnace Funeral,TWO AND HALF STEPS DOWN
Bloodbath,Like Fire,TWO AND HALF STEPS DOWN
Bloodbath,Mass Strangulation,TWO AND HALF STEPS DOWN
Bloodbath,Soul Evisceration,TWO AND HALF STEPS DOWN
Bloodbath,The Ascension,UNKNOWN
Bloodbath,The Soulcollector,UNKNOWN
Bloodbath,Trail Of Insects,TWO AND HALF STEPS DOWN
Bloodbath,Ways to the Grave,TWO AND HALF STEPS DOWN
Bloodcum (US),Happilly Married,HALF STEP DOWN
Blood Duster,Northcote,UNKNOWN
Blood Duster,Pornstorestiffi,DROP C
Blood Duster,Pornstorestiffi,TWO AND HALF STEPS DOWN
Blood Duster,Sweetmeat,UNKNOWN
Blood Feast,Bloodlust,HALF STEP DOWN
Blood Feast,Hunted  Stalked & Slain,STANDARD
Blood Feast,Kill for Pleasure,HALF STEP DOWN
Blood Feast,Menacing Thunder,HALF STEP DOWN
Blood Feast,Suicidal Mission,HALF STEP DOWN
Blood Feast,The Evil,HALF STEP DOWN
Blood Feast,Vampire,HALF STEP DOWN
Blood Freak,Awakening the Beast,STANDARD
Blood Freak,Axe of Violence,TWO AND HALF STEPS DOWN
Blood Freak,Bloodthirsty Butchers from Beyond,STANDARD
Blood Freak,Butchermobile,TWO AND HALF STEPS DOWN
Blood Freak,Flesheaters from Outerspace,STANDARD
Blood Freak,Goretits,TWO AND HALF STEPS DOWN
Blood Freak,Grinding Up the Dead,STANDARD
Blood Freak,I Rip Your Flesh,STANDARD
Blood Freak,The Gruesome Gorehounds,THREE AND HALF STEPS DOWN
Blood Freak,Toxic Tomb,TWO AND HALF STEPS DOWN
Blood Red Throne,Mandatory Homicide / Death Inc.,ONE STEP DOWN
Blood Red Throne,Ravenous War Machine,TWO STEPS DOWN
Blood Red Throne,Razor Jack,UNKNOWN
Blood Red Throne,The Children shall Endure,HALF STEP DOWN
Blotted Science,REM,STANDARD
Bolt Thrower,Behind enemy lines,UNKNOWN
Bolt Thrower,Cenotaph,ONE AND HALF STEP DOWN
Bolt Thrower,Crown Of Life,ONE AND HALF STEP DOWN
Bolt Thrower,Entrenched,TWO STEPS DOWN
Bolt Thrower,...For Victory,ONE AND HALF STEP DOWN
Bolt Thrower,Laid to waste,ONE AND HALF STEP DOWN
Bolt Thrower,Laid to waste,ONE STEP DOWN
Bolt Thrower,Mercenary,STANDARD
Bolt Thrower,Powder burns,HALF STEP DOWN
Bolt Thrower,Powder burns,STANDARD
Bolt Thrower,Powder burns,TWO STEPS DOWN
Bolt Thrower,Return from chaos,ONE STEP DOWN
Bolt Thrower,The Shreds Of Sanity,ONE AND HALF STEP DOWN
Bolt Thrower,To the last...,UNKNOWN
Bolt Thrower,When Glory Beckons,ONE STEP DOWN
Bolt Thrower,Where Next To Conquer,ONE AND HALF STEP DOWN
Bolt Thrower,Zeroed,ONE STEP DOWN
Bombarder,Glasnik smrti,UNKNOWN
Bombarder,Istina,UNKNOWN
Bongzilla,Greenthumb,UNKNOWN
Bongzilla,Stone A Pig,ONE STEP DOWN
Borknagar,Gods of My World,STANDARD
Borknagar,Om Hundrede Aar Er Alting Glemt,ONE AND HALF STEP DOWN
Borknagar,The View of Everlast,STANDARD
Botch,Swimming The Channel Vs. Driving The Chunnel,ONE STEP DOWN
Brimstone,Autumn,UNKNOWN
Brocken Moon,Die Einsamkeit meiner Seele,STANDARD
Brodequin,The Gridiron,STANDARD
Broken Hope,Borivojs Demise (Intro),ONE STEP DOWN
Broken Hope,Cannibal Crave,ONE STEP DOWN
Broken Hope,Earth Burner,ONE STEP DOWN
Broken Hope,I Am God,ONE STEP DOWN
Broken Hope,Reunited,ONE STEP DOWN
Broken Hope,War-Maggot,ONE STEP DOWN
Bruce Dickinson,Chemical Wedding,UNKNOWN
Bruce Dickinson,Kill Devil Hill,STANDARD
Bruce Dickinson,Soul Intruders,STANDARD
Brujeria,Anti-Castro,UNKNOWN
Brujeria,Brujerizmo,UNKNOWN
Brujeria,Castigo Del Brujo/Punishment From The Brujo,UNKNOWN
Brujeria,Colas de Rata,THREE AND HALF STEPS DOWN
Brujeria,Consejos Narcos,ONE STEP DOWN
Brujeria,Consejos Narcos,UNKNOWN
Brujeria,Division Del Norte,UNKNOWN
Brujeria,La Traicion,THREE AND HALF STEPS DOWN
Brujeria,Ley de Plomo,UNKNOWN
Brujeria,Matando GÃ¼eros/Killing Gueros,UNKNOWN
Brujeria,Matando Gueros (O.J. Simpson and Pito Wilson),UNKNOWN
Brujeria,Migra (Cruza la Frontera II),THREE AND HALF STEPS DOWN
Brujeria,Migra (Cruza la Frontera II),UNKNOWN
Brujeria,Pititis Te Invoco,STANDARD
Brujeria,Primer Meco,UNKNOWN
Brujeria,Raza Odiado (Pito Wilson),ONE STEP DOWN
Brujeria,Raza Odiado (Pito Wilson),UNKNOWN
Brujeria,Ritmos Santanicos,UNKNOWN
Brujeria,Seis Seis Seis/Six Six Six,THREE AND HALF STEPS DOWN
Brujeria,Sida De La Muerte,ONE STEP DOWN
Brutality Reigns Supreme,I'm Not Insane,TWO AND HALF STEPS DOWN
Brutal Truth,Birth Of Ignorance,ONE STEP DOWN
Brutal Truth,Dementia,ONE AND HALF STEP DOWN
Brutus (NL),Ontrouw,THREE AND HALF STEPS DOWN
Budgie,Panzer Division Destroyed*,STANDARD
Buried Inside,Time As Automation,DROP C
Buried Inside,Time As Ideology,DROP C
Buried Inside,Time As Methodology,DROP C
Burn In Silence,The Age In Which Tomorrow Brings,ONE STEP DOWN
Burn the Priest,Resurrection #9,ONE STEP DOWN
Burzum,Black spell of Destruction,STANDARD
Burzum,Black spell of Destruction,UNKNOWN
Burzum,Det som en gang var,STANDARD
Burzum,Dominus Sathanas,STANDARD
Burzum,Dominus Sathanas,UNKNOWN
Burzum,Dunkelheit,STANDARD
Burzum,Ea  Lord of The Depths,STANDARD
Burzum,Ea  Lord of The Depths,UNKNOWN
Burzum,En ring til aa herske,UNKNOWN
Burzum,Erblicket die Tochter des Firmaments,STANDARD
Burzum,Et Hvitt Lys Over Skogen,STANDARD
Burzum,Feeble Screams From Forests Unknown,UNKNOWN
Burzum,Han som reiste,UNKNOWN
Burzum,Hermodr a Helferd,STANDARD
Burzum,Hermodr a Helferd,TWO AND HALF STEPS DOWN
Burzum,Hvis lyset tar oss,STANDARD
Burzum,Illa Tidandi,UNKNOWN
Burzum,Jesus' Tod,UNKNOWN
Burzum,Moti Ragnarokum,STANDARD
Burzum,Moti Ragnarokum,TWO AND HALF STEPS DOWN
Burzum,My Journey to The Stars,UNKNOWN
Burzum,Naar himmelen klarnar,STANDARD
Burzum,Naar himmelen klarnar,UNKNOWN
Burzum,Nakkel Til Dar / Key to the gate,STANDARD
Burzum,Nakkel Til Dar / Key to the gate,UNKNOWN
Burzum,Stemmen Fra Tarnet,STANDARD
Burzum,Stemmen Fra Tarnet,UNKNOWN
Burzum,Sun mikrokosmos tegn,STANDARD
Burzum,The Crying Orc,UNKNOWN
Burzum,Unfinne Oppfatning / Lost Wisdom,STANDARD
Burzum,Unfinne Oppfatning / Lost Wisdom,UNKNOWN
Burzum,War,STANDARD
Burzum,War,UNKNOWN
Cacophony,Concerto,HALF STEP DOWN
Cacophony,Speed Metal Symphony,UNKNOWN
Cacophony,The Ninja,STANDARD
Cadaver,Die Like This,STANDARD
Cadaveria,Absolute Vacuum,UNKNOWN
Cadaveria,Black Glory,UNKNOWN
Cadaveria,Blood And Confusion,TWO AND HALF STEPS DOWN
Cadaveria,Call Me (Blondie Cover),TWO AND HALF STEPS DOWN
Cadaveria,Circle Of Eternal Becoming,UNKNOWN
Cadaveria,Declaration Of Spiritual Independence,UNKNOWN
Cadaveria,Eleven Three O Three,TWO AND HALF STEPS DOWN
Cadaveria,In Memory Of Shadow's Madame,UNKNOWN
Cadaveria,Omen of Delirium,TWO AND HALF STEPS DOWN
Cadaveria,Out Body Experience,TWO AND HALF STEPS DOWN
Cadaveria,Prayer of Sorrow,TWO AND HALF STEPS DOWN
Cadaveria,Spell,UNKNOWN
Cadaveria,The Magic Rebirth,UNKNOWN
Cadaver,Rupture,STANDARD
Caliban,Certainty... Corpses Bleed Cold,UNKNOWN
Caliban,Dark Shadows,TWO STEPS DOWN
Caliban,Entrance,UNKNOWN
Caliban,Salvation,STANDARD
Caliban,Scream From The Abyss,ONE STEP DOWN
Caliban,Tyranny Of Small Misery,DROP D
Callenish Circle,Obey Me,STANDARD
Cancer,Back From The Dead,ONE STEP DOWN
Cancer,Blood Bath,ONE STEP DOWN
Cancer,Body Count,ONE STEP DOWN
Cancer,C.F.C. (Cancer Fucking Cancer),ONE STEP DOWN
Cancer,Into The Acid,ONE STEP DOWN
Candlemass,Black Dwarf,UNKNOWN
Candlemass,Dark Are the Veils of Death,ONE STEP DOWN
Candlemass,Dark Reflections,STANDARD
Candlemass,Droid,TWO STEPS DOWN
Candlemass,The Bells Of Acheron,STANDARD
Cannibal Corpse,Absolute Hatred,ONE STEP DOWN
Cannibal Corpse,Addicted To Vaginal Skin,HALF STEP DOWN
Cannibal Corpse,Addicted To Vaginal Skin,STANDARD
Cannibal Corpse,An Experiment in Homicide,STANDARD
Cannibal Corpse,A Skull Full Of Maggots,STANDARD
Cannibal Corpse,A Skull Full Of Maggots,UNKNOWN
Cannibal Corpse,Barbaric Bludgeonings,TWO AND HALF STEPS DOWN
Cannibal Corpse,Bent Backwards And Broken,THREE STEPS DOWN
Cannibal Corpse,Beyond The Cemetery,HALF STEP DOWN
Cannibal Corpse,Blood Drenched Execution,THREE STEPS DOWN
Cannibal Corpse,Bloody Chunks,HALF STEP DOWN
Cannibal Corpse,Bloody Chunks,STANDARD
Cannibal Corpse,Born In A Casket,HALF STEP DOWN
Cannibal Corpse,Born In A Casket,STANDARD
Cannibal Corpse,Brain Removal Device,THREE STEPS DOWN
Cannibal Corpse,Buried In The Back yard,HALF STEP DOWN
Cannibal Corpse,Buried In The Back yard,STANDARD
Cannibal Corpse,Butchered At Birth,HALF STEP DOWN
Cannibal Corpse,Butchered At Birth,STANDARD
Cannibal Corpse,Centuries Of Torment,THREE STEPS DOWN
Cannibal Corpse,Compelled To Lacerate,UNKNOWN
Cannibal Corpse,Covered With Sores,UNKNOWN
Cannibal Corpse,Crushing The Despised,ONE STEP DOWN
Cannibal Corpse,Cyanide Assassin,THREE STEPS DOWN
Cannibal Corpse,Death Walking Terror,TWO STEPS UP
Cannibal Corpse,Decency Defied,HALF STEP DOWN
Cannibal Corpse,Decency Defied,STANDARD
Cannibal Corpse,Devoured By Vermin,THREE STEPS DOWN
Cannibal Corpse,Devoured By Vermin,UNKNOWN
Cannibal Corpse,Disfigured,ONE STEP DOWN
Cannibal Corpse,Dismembered And Molested,HALF STEP DOWN
Cannibal Corpse,Dismembered And Molested,TWO AND HALF STEPS DOWN
Cannibal Corpse,Dormant Bodies Bursting,HALF STEP DOWN
Cannibal Corpse,Drowning In Viscera,THREE STEPS DOWN
Cannibal Corpse,Eaten From Inside,ONE STEP DOWN
Cannibal Corpse,Ecstasy In Decay,THREE STEPS DOWN
Cannibal Corpse,Edible Autopsy,HALF STEP DOWN
Cannibal Corpse,Edible Autopsy,STANDARD
Cannibal Corpse,Entrails Ripped From A Virgin's Cunt,HALF STEP DOWN
Cannibal Corpse,Entrails Ripped From A Virgin's Cunt,STANDARD
Cannibal Corpse,Festering In The Crypt,UNKNOWN
Cannibal Corpse,Five Nails Through the Neck,THREE STEPS DOWN
Cannibal Corpse,Force Fed Broken Glass,HALF STEP DOWN
Cannibal Corpse,Force Fed Broken Glass,STANDARD
Cannibal Corpse,From Skin To Liquid,UNKNOWN
Cannibal Corpse,Fucked With A Knife,STANDARD
Cannibal Corpse,Fucked With A Knife,UNKNOWN
Cannibal Corpse,Gallery Of Suicide,TWO AND HALF STEPS DOWN
Cannibal Corpse,Grotesque,THREE STEPS DOWN
Cannibal Corpse,Gutted,HALF STEP DOWN
Cannibal Corpse,Gutted,UNKNOWN
Cannibal Corpse,Hammer Smashed Face,HALF STEP DOWN
Cannibal Corpse,Hammer Smashed Face,STANDARD
Cannibal Corpse,Hammer Smashed Face,UNKNOWN
Cannibal Corpse,Hatchet To The Head,STANDARD
Cannibal Corpse,Hung And Bled,UNKNOWN
Cannibal Corpse,I Cum Blood,STANDARD
Cannibal Corpse,I Cum Blood,UNKNOWN
Cannibal Corpse,Infinite Misery,FOUR STEPS DOWN
Cannibal Corpse,Innards Decay,HALF STEP DOWN
Cannibal Corpse,Innards Decay,STANDARD
Cannibal Corpse,I Will Kill You,ONE AND HALF STEP DOWN
Cannibal Corpse,I Will Kill You,STANDARD
Cannibal Corpse,I Will Kill You,UNKNOWN
Cannibal Corpse,Living Dissection,HALF STEP DOWN
Cannibal Corpse,Living Dissection,STANDARD
Cannibal Corpse,Living Dissection,UNKNOWN
Cannibal Corpse,Mangled,STANDARD
Cannibal Corpse,Maniacal,THREE STEPS DOWN
Cannibal Corpse,Maniacal,TWO AND HALF STEPS DOWN
Cannibal Corpse,Meat Hook Sodomy,STANDARD
Cannibal Corpse,Monolith,ONE STEP DOWN
Cannibal Corpse,Mummified In Barbed Wire,ONE STEP DOWN
Cannibal Corpse,Murder Worship,UNKNOWN
Cannibal Corpse,Mutilation Of The Cadaver,THREE STEPS DOWN
Cannibal Corpse,Necropediphile,HALF STEP DOWN
Cannibal Corpse,Necropediphile,STANDARD
Cannibal Corpse,Necropediphile,UNKNOWN
Cannibal Corpse,Necrosadistic Warning,THREE STEPS DOWN
Cannibal Corpse,No Remorse,UNKNOWN
Cannibal Corpse,Nothing Left To Mutilate,TWO AND HALF STEPS DOWN
Cannibal Corpse,Orgasm Through Torture,ONE STEP DOWN
Cannibal Corpse,Orgasm Through Torture,STANDARD
Cannibal Corpse,Perverse Suffering,THREE STEPS DOWN
Cannibal Corpse,Perverse Suffering,TWO AND HALF STEPS DOWN
Cannibal Corpse,Perverse Suffering,UNKNOWN
Cannibal Corpse,Pit Of Zombies,STANDARD
Cannibal Corpse,Post Mortal Ejaculation,HALF STEP DOWN
Cannibal Corpse,Pounded Into Dust,UNKNOWN
Cannibal Corpse,Psychotic Precision,THREE STEPS DOWN
Cannibal Corpse,Pulverized,UNKNOWN
Cannibal Corpse,Puncture Wound Massacre,UNKNOWN
Cannibal Corpse,Put Them To Death,HALF STEP DOWN
Cannibal Corpse,Rancid Amputation,STANDARD
Cannibal Corpse,Relentless Beating,THREE STEPS DOWN
Cannibal Corpse,Return To Flesh,HALF STEP DOWN
Cannibal Corpse,Rotted Body Landslide,UNKNOWN
Cannibal Corpse,Rotting Head,STANDARD
Cannibal Corpse,Scattered Remains  Splattered Brains,HALF STEP DOWN
